2013	1	1	9.2	2.8	1.6	2.5
2013	1	2	9.8	1.1	2.6	0.6
2013	1	3	10.1	6.5	0.4	0
2013	1	4	9.1	8.5	0	0
2013	1	5	8.2	6.4	0	0
2013	1	6	6.8	5.7	0	0
2013	1	7	5.1	4.5	0	0
2013	1	8	5.4	4	0.2	0
2013	1	9	6.6	3.6	1.8	0
2013	1	10	7.9	6.2	5	0
2013	1	11	7.9	1.4	2.2	0.6
2013	1	12	5.2	0.6	5.4	0
2013	1	13	4.2	0	0	0
2013	1	14	1.9	-2.5	7.9	0.3
2013	1	15	3.9	0.3	4.4	0.8
2013	1	16	0.8	-5.5	0	5.1
2013	1	17	2.9	-4.1	0	5.5
2013	1	18	-2.6	-6.6	0	0
2013	1	19	-1.6	-3.2	0	0
2013	1	20	-0.1	-4.7	0	0
2013	1	21	1.6	-1.3	0.2	0
2013	1	22	1.1	-0.9	1	0
2013	1	23	2.6	0.7	0.6	0
2013	1	24	1.5	-2.6	0	1.1
2013	1	25	-0.9	-5.8	0	0
2013	1	26	6.7	-3	1.8	1.3
2013	1	27	10.8	1.7	5.8	1.5
2013	1	28	10.4	1.9	5.6	3.1
2013	1	29	13.6	8.2	3.1	0
2013	1	30	13.2	9.4	1.8	1.7
2013	1	31	11.2	3.4	0.8	0.2
2013	2	1	9.3	5.4	4.6	0
2013	2	2	5.3	2.7	2.4	2.6
2013	2	3	8.8	-0.3	4.4	0
2013	2	4	10.6	5.1	4.4	0.3
2013	2	5	5.7	1.2	5.4	0.3
2013	2	6	5.6	1.1	7	2.8
2013	2	7	5.9	1.1	0.2	2.3
2013	2	8	5.1	-0.6	0.6	5
2013	2	9	2.5	-0.9	0.8	0.2
2013	2	10	2.4	-0.1	11.1	0
2013	2	11	8.3	0.3	4.2	1.5
2013	2	12	2	0.9	0	0
2013	2	13	1	-2.1	0.2	0
2013	2	14	8.8	-0.9	4.3	0.8
2013	2	15	10	3.1	0	2.6
2013	2	16	9.7	-2.4	0	7.8
2013	2	17	7.7	-0.8	0	9.3
2013	2	18	7.7	-0.9	0	9.2
2013	2	19	8.8	-2.7	0	9.4
2013	2	20	7	-0.8	0.2	4
2013	2	21	2.5	-3.7	0	5.9
2013	2	22	-0.5	-3.7	0	1.6
2013	2	23	1.6	-3.9	0	5
2013	2	24	2.2	-3.1	0	0.1
2013	2	25	2.1	0	4	0
2013	2	26	4.9	0.4	0.2	0.8
2013	2	27	2.7	0.5	0	0
2013	2	28	1.3	-0.3	0	0
2013	3	1	3.9	-0.1	0	0
2013	3	2	2.2	0.3	0	0
2013	3	3	5.4	-0.3	0	6.4
2013	3	4	11.8	-0.8	0	9.7
2013	3	5	14.9	4.4	0	6.1
2013	3	6	15.4	8.4	2.2	0.5
2013	3	7	11.6	8.7	4.6	0
2013	3	8	11.2	8	2	0
2013	3	9	14.8	6.1	0.2	4.8
2013	3	10	5.5	3.2	1.4	0
2013	3	11	-1.1	-2.8	0	0
2013	3	12	-2.2	-3.7	0	0
2013	3	13	3.4	-7	0.2	1.7
2013	3	14	4	-3.3	0	8.9
2013	3	15	6.4	-3.7	0	4
2013	3	16	7.7	3	1	0
2013	3	17	9.9	2.6	2.2	0.8
2013	3	18	4.3	1.2	10.1	0.2
2013	3	19	10.5	1	2.2	1.7
2013	3	20	7.4	2.6	0.2	1.4
2013	3	21	7	-1.3	2.8	0.6
2013	3	22	11.8	3.7	1	3.7
2013	3	23	9.1	4.8	0.6	0
2013	3	24	3.4	2.1	0	0
2013	3	25	5.6	0.6	0	0.7
2013	3	26	4.2	1	0	0
2013	3	27	5.2	0.7	0	1
2013	3	28	6	0.5	0	3.1
2013	3	29	5.7	-3.4	0	9.4
2013	3	30	5.3	-0.6	0	1.5
2013	3	31	4.2	-3.1	0	4
2013	4	1	7.8	-2.5	0	11.2
2013	4	2	8.6	-0.7	0	12
2013	4	3	7.4	-0.9	0	7.4
2013	4	4	8	0.1	1.6	1.8
2013	4	5	5.1	0.1	8.1	0
2013	4	6	6.6	1.2	0	1
2013	4	7	10	-2.6	0	7.5
2013	4	8	8.9	3.3	5.2	0.3
2013	4	9	12.3	3.2	5	2
2013	4	10	12.3	6.5	5.8	0.8
2013	4	11	16.8	8.8	1.8	1.4
2013	4	12	13.6	7.6	1.2	3.7
2013	4	13	12.5	4.2	7.2	2
2013	4	14	25	11.1	1.2	9.3
2013	4	15	19.6	11	0.2	7.9
2013	4	16	16.4	7.8	1.4	0.4
2013	4	17	22.1	10.8	0	6.8
2013	4	18	16.4	8.6	0.6	6.7
2013	4	19	11.9	5	0.8	2.4
2013	4	20	12.3	2.3	0.2	11
2013	4	21	14	0.8	0	12.6
2013	4	22	14.3	0.3	0	3.6
2013	4	23	16.3	6.1	0.2	5.1
2013	4	24	21.6	5	0	11.6
2013	4	25	25.6	7.8	0	10.9
2013	4	26	12.4	7.4	0.2	1.3
2013	4	27	11	1.9	0.8	5.2
2013	4	28	12.3	2.1	0	5.7
2013	4	29	14.1	-0.2	0.2	5.2
2013	4	30	15.7	3.4	0	4.9
2013	5	1	15.3	5.6	7.8	3.2
2013	5	2	13.7	7.6	0	0.8
2013	5	3	16.6	5.6	0.2	11.1
2013	5	4	15	3.9	0	1.9
2013	5	5	16.5	8.4	0	3
2013	5	6	21.6	4.9	0	12.1
2013	5	7	21.9	7.7	3.6	9.1
2013	5	8	19.8	11.5	1	1.4
2013	5	9	17.1	6.2	0	8
2013	5	10	15.6	8.6	0.6	1.1
2013	5	11	14.3	8.6	1.2	2.1
2013	5	12	14.6	7.2	1	4.8
2013	5	13	14.7	9.8	0.6	1.7
2013	5	14	11.1	7.2	2.4	0
2013	5	15	15.8	5.9	1	4.4
2013	5	16	17.2	4.7	7.1	6.1
2013	5	17	15.4	5	0	5.1
2013	5	18	14.3	5.4	4.2	5
2013	5	19	12.3	9.3	12.5	0
2013	5	20	12.3	8.5	11	0
2013	5	21	11.9	10.5	1	0
2013	5	22	14.2	7.4	0	0.2
2013	5	23	10.7	4.7	4.2	6
2013	5	24	10.4	2.1	13.3	1.4
2013	5	25	13.8	3.5	0.2	8.9
2013	5	26	17	4.9	0	4
2013	5	27	18.2	2.6	2.6	8.9
2013	5	28	13.6	9.7	6.7	2.6
2013	5	29	15.5	3.4	1	5.9
2013	5	30	14.8	9	4.4	0.6
2013	5	31	16.3	9.6	0.2	1.6
2013	6	1	18.7	9.4	0	8.9
2013	6	2	17.4	7.8	0	0.8
