2005	1	1	10.8	4.8	2.2
2005	1	2	8.3	4.6	0.4
2005	1	3	9.6	0.9	0.2
2005	1	4	6.6	1.8	1.2
2005	1	5	9.7	5	0.8
2005	1	6	11	6.7	0
2005	1	7	12.2	9	0
2005	1	8	11.2	6.6	1.4
2005	1	9	11.5	4.3	0.2
2005	1	10	11	8.3	1.4
2005	1	11	10.3	6.3	1
2005	1	12	9.8	6	0.4
2005	1	13	9.8	0.6	0
2005	1	14	1.9	-1.6	0
2005	1	15	6.5	1.3	0
2005	1	16	6.5	-0.9	0
2005	1	17	8.2	3.8	1
2005	1	18	6.6	2.3	9.6
2005	1	19	10.5	1.9	3.4
2005	1	20	10.8	6.8	4.8
2005	1	21	9.1	6.7	4
2005	1	22	6.8	3	11.8
2005	1	23	5.1	0.3	1.6
2005	1	24	2.2	-0.2	3.2
2005	1	25	2.1	-1.7	0.2
2005	1	26	-0.3	-3.9	0
2005	1	27	4.7	-2.4	4.8
2005	1	28	6.2	1.3	0
2005	1	29	5.1	1.2	0
2005	1	30	7.1	-0.7	0.4
2005	1	31	8.2	4.3	0.4
2005	2	1	8.1	5.1	0.4
2005	2	2	7	4.3	0
2005	2	3	8.7	3.8	0
2005	2	4	8.2	3.6	0
2005	2	5	3.7	1.3	0
2005	2	6	5.5	1.8	0.2
2005	2	7	10	-0.2	0
2005	2	8	11.8	0.3	0
2005	2	9	11.6	2.1	0
2005	2	10	9.8	4.8	4.4
2005	2	11	10.7	8.2	10.8
2005	2	12	8.7	10.2	4.6
2005	2	13	6	0.9	4.4
2005	2	14	4.5	1.8	0.2
2005	2	15	4.7	-0.3	0
2005	2	16	2.8	-0.1	0
2005	2	17	3.7	-0.2	0
2005	2	18	6.7	1.1	2.8
2005	2	19	4.7	1.8	0.6
2005	2	20	2.8	-2.2	1
2005	2	21	3.3	-0.2	1
2005	2	22	-0.1	-2.2	0
2005	2	23	0.8	-3.9	0
2005	2	24	0.3	-3.2	2.2
2005	2	25	-0.2	-5.2	0
2005	2	26	1.7	-5.7	0
2005	2	27	0.3	-2.3	0
2005	2	28	-1.8	-8.6	0
2005	3	1	1.2	-7.7	0.6
2005	3	2	0.3	-2.3	6
2005	3	3	0.3	-2.8	0
2005	3	4	1.4	-8.2	9
2005	3	5	2.8	-2.2	7.4
2005	3	6	0.8	-3.8	0
2005	3	7	4.3	-3.7	0
2005	3	8	5.8	2.2	0
2005	3	9	6.3	2.8	0.6
2005	3	10	6.2	2.8	0
2005	3	11	8.2	-0.2	1.4
2005	3	12	7.1	2.7	0
2005	3	13	7.2	-2.2	0
2005	3	14	10.5	-0.7	0
2005	3	15	12.8	0	0
2005	3	16	22.3	7	0
2005	3	17	17.8	11.3	0
2005	3	18	16.8	7.2	0.2
2005	3	19	17.3	3.1	0
2005	3	20	18.8	7.6	0
2005	3	21	17	7.2	1
2005	3	22	15.8	11.5	3.4
2005	3	23	17.5	5.5	0
2005	3	24	15	9.5	4.8
2005	3	25	17.2	3.3	0.2
2005	3	26	17.8	5.6	0
2005	3	27	13.3	8.5	6.6
2005	3	28	14.2	8.3	3
2005	3	29	13	8.3	6.2
2005	3	30	11.2	7.8	0
2005	3	31	12.3	7.3	0
2005	4	1	17.1	1.9	0
2005	4	2	18.3	5	0
2005	4	3	17.6	8.8	0
2005	4	4	15.6	9.8	3.4
2005	4	5	13.6	5.6	0
2005	4	6	15.2	3	3.8
2005	4	7	12.3	5.1	5
2005	4	8	6.1	2.5	7.2
2005	4	9	8.3	0.4	0.4
2005	4	10	12.3	3.8	0
2005	4	11	16	2.3	0
2005	4	12	14.5	7.6	0
2005	4	13	12.1	8.7	5
2005	4	14	10.1	7.3	12
2005	4	15	10.3	5.5	0
2005	4	16	10.8	1.7	0.2
2005	4	17	15.2	3.8	6.4
2005	4	18	14.3	8.2	1
2005	4	19	13.2	3.3	1
2005	4	20	13.1	1.8	1
2005	4	21	14.8	3.8	1
2005	4	22	16.3	3.1	1
2005	4	23	17.8	8.7	2
2005	4	24	13.8	8.5	2.4
2005	4	25	14.8	7.3	0
2005	4	26	15.1	7	2.6
2005	4	27	15.5	6.3	0.6
2005	4	28	17.3	9.1	0.8
2005	4	29	18.7	12.8	0
2005	4	30	24.1	10.3	0
2005	5	1	25.5	15	6.2
2005	5	2	22.2	11	4.4
2005	5	3	18.7	11.2	16.8
2005	5	4	13.8	10.1	2.6
2005	5	5	14.6	6.5	0
2005	5	6	15.2	8.8	1.6
2005	5	7	14	9.5	0.6
2005	5	8	14.1	3.3	0
2005	5	9	12.3	3.7	0.2
2005	5	10	12.8	2.8	0
2005	5	11	13.6	2.2	0
2005	5	12	16.3	3.5	1
2005	5	13	11.3	7.6	3.2
2005	5	14	12.5	9.2	6.8
2005	5	15	16.2	6.8	0
2005	5	16	14	8.3	2
2005	5	17	12.3	7	0
2005	5	18	14.3	0.7	0
2005	5	19	16	8.8	2
2005	5	20	18	11.3	1
