2010	1	1	2.4	-0.3	0	5.2
2010	1	2	2.8	-4.4	1	1.1
2010	1	3	1.5	-4	0	1.6
2010	1	4	-0.6	-8.2	0	5.2
2010	1	5	2.3	-7.7	0	5.7
2010	1	6	-2.8	-5.2	2.8	0
2010	1	7	-3.2	-9.6	0.2	1.4
2010	1	8	-2.3	-7.7	0	5.2
2010	1	9	-1.3	-6.3	0.8	0
2010	1	10	-0.5	-1.7	0	0
2010	1	11	-0.2	-2.4	0	0
2010	1	12	-0.4	-4.8	0	0
2010	1	13	3.6	-2.3	3	0
2010	1	14	4.9	0.9	0	2.6
2010	1	15	4.6	0.4	0.2	1.3
2010	1	16	7.9	0.2	12.6	0
2010	1	17	10.2	4.3	0.2	1.9
2010	1	18	6.8	3	0.2	0
2010	1	19	2.1	-0.1	0.2	0
2010	1	20	5.6	-0.1	7.4	0.2
2010	1	21	7.7	2.2	0	2.3
2010	1	22	7.2	2.9	3	0
2010	1	23	4.9	3.8	8.2	0
2010	1	24	5.5	3.9	1.4	0
2010	1	25	5.9	1.6	1.2	0.6
2010	1	26	0.6	-2.9	0	0.5
2010	1	27	5.1	-6.5	0.8	4.4
2010	1	28	5.9	0.9	2.8	0.1
2010	1	29	6.4	2	9.4	0
2010	1	30	3	-3.5	0.4	4.4
2010	1	31	3.7	-3.8	5.6	4.6
2010	2	1	4.9	-1.6	2	5.2
2010	2	2	7.5	-1.2	20.2	0
2010	2	3	8.9	6.1	2.8	0
2010	2	4	9.5	5.4	8	6.4
2010	2	5	11.8	5.5	4.2	5.7
2010	2	6	7	4.5	0.2	0
2010	2	7	6.3	2.7	0	1
2010	2	8	2.6	1.1	1.6	0
2010	2	9	-1.2	-3.2	0	0.5
2010	2	10	2.9	-4.6	1.2	4.6
2010	2	11	0.1	-4.3	0.4	0.6
2010	2	12	2.1	-4.2	0	8.9
2010	2	13	0.7	-3.2	0	2.4
2010	2	14	1.7	-7.2	0.4	2.9
2010	2	15	0.8	-4.4	0	0
2010	2	16	4.7	-2	0	8.1
2010	2	17	2.7	-4.2	0.8	0
2010	2	18	9.1	-1.2	1.4	0.2
2010	2	19	7.2	1.2	0	4.6
2010	2	20	6.6	-1.9	6	3
2010	2	21	6.7	-1.4	3.8	1
2010	2	22	11.4	4	9	0.1
2010	2	23	12.2	7.1	7.6	0.4
2010	2	24	12.6	5.9	10.6	2.1
2010	2	25	11.1	7.2	12.2	0.4
2010	2	26	9.7	4.7	2	3.9
2010	2	27	11.8	3.6	12.4	0.3
2010	2	28	9.7	4	14.4	0
2010	3	1	10.1	-0.2	0	6.5
2010	3	2	10.7	1.6	0	9.7
2010	3	3	8.5	0.5	0	5
2010	3	4	6.8	0.6	0	8.8
