2011	1	1	2.6	-2.7	0.2	0
2011	1	2	3.3	0.3	0.2	0
2011	1	3	2.6	-1.9	0	0.1
2011	1	4	1.2	-0.5	0	0
2011	1	5	7.3	-2.4	10.5	0.6
2011	1	6	12.6	2	9.3	0
2011	1	7	13	8.9	7.1	1.5
2011	1	8	11.3	8.2	3.4	0
2011	1	9	7.2	1.4	0	2.1
2011	1	10	5.8	-0.6	4	3.2
2011	1	11	8.7	0.2	3.4	0
2011	1	12	12.2	4.6	4	0
2011	1	13	12.7	11.1	5	0
2011	1	14	12.2	8.4	2.4	1.3
2011	1	15	11.4	6	0	3.3
2011	1	16	12.1	7	0	5.4
2011	1	17	10.3	6.1	3.2	0
2011	1	18	7.5	3.8	0.6	0
2011	1	19	6.8	-1.2	0.2	4.6
2011	1	20	6	1.3	1.4	3.7
2011	1	21	3.8	-1.2	0	3.4
2011	1	22	5.5	-0.3	0.2	0.2
2011	1	23	6	2.3	1.6	0.5
2011	1	24	6.6	3.9	1.2	0.3
2011	1	25	6.1	0.5	6.8	0
2011	1	26	5.9	4.5	3.5	0
2011	1	27	2.5	0.4	0	0.3
2011	1	28	0.1	-3	0	0
2011	1	29	-0.2	-2.8	0	0
2011	1	30	0.5	-3.5	0	0
2011	1	31	-2.9	-5.2	0	0
2011	2	1	2.4	-5	0.4	0.2
2011	2	2	6.4	0.6	1	0.2
2011	2	3	10.3	3.4	0	3.3
2011	2	4	10.3	4.1	0	0
2011	2	5	11.4	9	0	0
2011	2	6	10.3	8.1	0	0.1
2011	2	7	13.4	2.8	0.4	6.2
2011	2	8	11.3	2	0	7.2
2011	2	9	10	6.3	0.2	0.9
2011	2	10	12	3	1.8	0
2011	2	11	16.7	9.9	0.2	6.2
2011	2	12	10.7	4.4	2.2	1.1
2011	2	13	8.4	1.8	0.8	0.2
2011	2	14	9.5	3.3	2.2	2.5
2011	2	15	7	2.7	3.8	0
2011	2	16	8.5	1.4	0	1.9
2011	2	17	10	1.8	0	6.6
2011	2	18	3.5	-2.3	2.2	0
2011	2	19	6.6	2.4	7.6	0
2011	2	20	7.1	3.5	0	0.2
2011	2	21	7.8	-0.1	2.8	0
2011	2	22	6.1	0.9	0	0
2011	2	23	9.2	2.9	10.3	0
2011	2	24	11.6	5.8	0.2	0
2011	2	25	10.5	4.3	1.6	0
2011	2	26	9.9	7.6	6.6	0.4
2011	2	27	8.4	4.1	0.6	2.3
2011	2	28	4.1	1.7	0.2	0
2011	3	1	7.9	2.9	0	1.9
2011	3	2	9.1	1.4	0	8.7
2011	3	3	7.8	-0.7	0	9.6
2011	3	4	8.8	-1	0	9.5
2011	3	5	8.3	-0.4	0	9.2
2011	3	6	7.9	0.2	0	9.9
2011	3	7	3.8	-1.7	0	10
2011	3	8	15.8	-1.4	0	9.8
2011	3	9	10	4.4	0	0.9
2011	3	10	10.2	3.5	0	0
2011	3	11	10.6	7.4	0	0.1
2011	3	12	13.3	3.7	1.2	3
2011	3	13	12.5	7.6	0.2	0.4
2011	3	14	13.9	3.7	0	3.2
2011	3	15	18.3	6.8	0	3.6
2011	3	16	14.5	7.5	0	1.6
2011	3	17	6.6	5.1	0	0
2011	3	18	11.8	4	9.9	0.3
2011	3	19	8.4	3.4	0	0.6
2011	3	20	12.5	0.2	0.2	6.8
2011	3	21	14.2	2.3	0	10.6
2011	3	22	16.3	2.6	0	10.8
2011	3	23	17.2	5.3	0	10.6
2011	3	24	18.5	5.2	0	10.8
2011	3	25	20.7	6.2	0	9.5
2011	3	26	14.5	6.6	0	4.4
2011	3	27	16.9	8.5	0	2.3
2011	3	28	16.4	3.9	0	9.2
2011	3	29	16.9	3.9	6.8	4
2011	3	30	14.1	8.7	10.8	0.6
2011	3	31	14.5	9	1.6	0
2011	4	1	17	11.8	0.4	5.4
2011	4	2	21.4	9.6	0	7.7
2011	4	3	13.3	7.8	0	1.6
2011	4	4	14.1	-7.1	0	5.5
2011	4	5	18.1	4.4	0	1.6
2011	4	6	23.1	7.7	0	12.1
2011	4	7	21.4	9.3	0	12.2
2011	4	8	20.5	6.6	0	8.6
2011	4	9	20	5.9	0	12.3
2011	4	10	23.6	6.7	0	12
2011	4	11	17.6	6.9	0.2	9.9
2011	4	12	12.2	6.8	0	8.1
2011	4	13	12.2	0.5	0.2	3.4
2011	4	14	14.7	3.7	0	7
2011	4	15	15	8	0	0.4
2011	4	16	15.6	8.1	0	0.9
2011	4	17	17.5	3.8	0	9.4
2011	4	18	20.6	4.7	0	11.9
2011	4	19	24	10.8	0	10.5
