2018	1	1	8	4.5	3.4	0.1
2018	1	2	13.1	5	8.9	0
2018	1	3	10.1	6.2	9	1.6
2018	1	4	12.8	6.9	18.2	0
2018	1	5	9.6	4.3	1	0.1
2018	1	6	6.7	3.4	0	0
2018	1	7	4.8	3.4	0.4	0
2018	1	8	5.2	3	0	0
2018	1	9	7.7	1.2	5.6	0
2018	1	10	10.4	5.1	0.2	0.8
2018	1	11	5.3	1.3	0.2	0
2018	1	12	4.1	2.6	0	0
2018	1	13	4.6	0.6	0	0
2018	1	14	7	-1.8	0	5.1
2018	1	15	9.7	0.6	11.9	0
2018	1	16	8.7	4.4	11.6	1
2018	1	17	9.6	2.3	4.2	1.5
2018	1	18	10.5	4.6	7.4	1.4
2018	1	19	7.4	1.2	10.7	1.7
2018	1	20	10.1	2.3	9.7	0
2018	1	21	11.1	4.1	22.4	0
2018	1	22	11.4	8.1	19.8	0.2
2018	1	23	12	6.2	1.4	0.1
2018	1	24	13.5	11.3	4.1	0.3
2018	1	25	9	5.7	0.2	0
2018	1	26	8.8	1.4	0.2	3.4
2018	1	27	8.8	-0.6	1.4	0.9
2018	1	28	10.1	5.1	1.6	0
2018	1	29	10.5	8.3	2.2	0
2018	1	30	10.4	8	2	0
2018	1	31	8.8	4.9	9.3	0
2018	2	1	7.6	0.8	3.4	3.1
2018	2	2	5.9	1.3	2.2	0.7
2018	2	3	5	0	3.4	0
2018	2	4	4.1	0.7	0	4.1
2018	2	5	1	-2	0	0.9
2018	2	6	1	-1.3	0.6	0
2018	2	7	1.7	-0.4	0.2	0.1
2018	2	8	4.7	-2.7	0.2	2.6
2018	2	9	4.8	-1.7	5.6	1.2
2018	2	10	8.2	-3.1	8	5.2
2018	2	11	7.3	2.6	1.6	0.9
2018	2	12	6.2	-2.1	0.6	7
2018	2	13	2	-0.8	0.4	0.1
2018	2	14	7.7	-1.7	11.1	2.1
2018	2	15	10.6	2.8	2	0
2018	2	16	9	-0.7	0	6.1
2018	2	17	10.2	2.3	0	6.8
2018	2	18	9.7	-1.5	0	6.2
2018	2	19	8.8	3	3.8	0
2018	2	20	7	4.8	1.4	0
2018	2	21	4.7	-0.2	0	8.5
2018	2	22	4.1	-2.7	0	8.9
2018	2	23	3.2	-3.4	0	9.6
2018	2	24	4.5	-3	0	9.5
2018	2	25	2.7	-3.5	0	9.5
2018	2	26	-0.1	-5.5	0	7.5
2018	2	27	-0.8	-7.1	0	8.6
2018	2	28	-1.2	-9.3	0	8.8
2018	3	1	0.4	-5.7	0	0
2018	3	2	8.2	-0.6	0.4	1.4
2018	3	3	10.1	-0.5	1.2	3.9
2018	3	4	8.2	2.3	14.5	0.6
2018	3	5	10.8	1.5	0	0.9
2018	3	6	12.5	2	3.2	2.3
2018	3	7	9.7	3.3	3	2.3
2018	3	8	9.1	2.5	5.4	0.6
2018	3	9	11.3	2.6	4.4	0.1
2018	3	10	15.7	8.6	22.6	0.4
2018	3	11	17.1	9.2	0	2.9
2018	3	12	10.3	8.4	4	0.1
2018	3	13	11.4	6.4	0.2	2.8
2018	3	14	13.5	1.9	9.3	8.9
2018	3	15	13.7	7.4	2	3.1
2018	3	16	14.3	4.8	3.2	4.6
2018	3	17	5.8	-0.6	0	0
2018	3	18	1	-1.1	0	0
2018	3	19	0.9	-2.5	0	0
2018	3	20	7.9	-2.3	0.2	5.5
2018	3	21	6.9	-0.3	0	1.8
2018	3	22	7.4	-0.9	0	0
2018	3	23	5.6	3.6	1.4	0
2018	3	24	13	5.1	0	1.9
2018	3	25	12.7	5	0	0.8
2018	3	26	13.4	4	2	4.2
2018	3	27	12.2	2.9	9.1	0.4
2018	3	28	11.6	5.7	6.1	0.3
2018	3	29	9.8	-0.1	2	4
2018	3	30	9.4	4.4	6	1.6
2018	3	31	11.3	4	1.4	3.6
2018	4	1	11.1	5.3	1	0.5
2018	4	2	12.7	6.3	3.2	0.4
2018	4	3	13.3	8.4	7.5	1.6
2018	4	4	14.3	7.4	1.2	2.9
2018	4	5	10.8	5.2	0.4	1.2
2018	4	6	18.8	3.4	0.2	10.5
2018	4	7	18.2	9.9	0.8	0.7
2018	4	8	21.5	7.7	0.4	5.7
2018	4	9	14.7	10	3.6	0
2018	4	10	15.6	9.9	0.2	3.8
2018	4	11	17.8	5	0	10.9
2018	4	12	13.3	6.5	0	1.7
2018	4	13	16	6.5	0.2	2.1
2018	4	14	15.1	6.2	1.2	1.4
2018	4	15	15.3	7.5	0.4	1.7
2018	4	16	17.3	7.1	0	5
2018	4	17	22.4	5	0.2	12.5
2018	4	18	25.2	7.9	0	12.7
2018	4	19	27.2	10.8	0	12.4
2018	4	20	27.4	11.6	0	11.1
2018	4	21	26.3	11	0	12
2018	4	22	25.7	12.4	0	9.4
2018	4	23	15.9	9	0	6.9
2018	4	24	20.7	4.9	0.2	4.1
2018	4	25	15.1	9.7	0	5.1
2018	4	26	16.1	6	0	7.5
2018	4	27	18.1	5.2	0	3
2018	4	28	16.6	10.1	0	1.2
2018	4	29	10.7	7.6	0.4	0
2018	4	30	4.9	0.7	25.4	0
2018	5	1	13.8	2.9	0	4.1
2018	5	2	13.7	3.4	3.2	3.9
2018	5	3	14.5	3.2	0	9.8
2018	5	4	17.8	4.5	0	13.8
2018	5	5	22.4	7.3	0	13.7
2018	5	6	26	10.3	0	13.2
2018	5	7	26.2	11.8	0	13.8
2018	5	8	26.4	10.7	0	12.3
2018	5	9	18.4	10.2	0	9.6
2018	5	10	15.4	6	0	6
2018	5	11	20.5	4.4	0	9.4
2018	5	12	16	8.9	3.8	0
2018	5	13	14.3	7.3	0	1
2018	5	14	15	7.2	0	0.8
2018	5	15	17.5	8.8	0.2	6.3
2018	5	16	18.4	9.4	0	5.1
2018	5	17	17.9	8.6	0	11.7
2018	5	18	17.5	2.6	0	10.7
2018	5	19	18.6	4.4	0.2	11.4
2018	5	20	21.5	5.6	0	7
2018	5	21	22.4	8.9	0	5.9
2018	5	22	22.4	10.1	0	5.9
2018	5	23	18	10.4	0	4.6
2018	5	24	23.6	12	0.6	3
2018	5	25	22.3	9.9	8.3	1
2018	5	26	27.6	14.1	0	6.7
2018	5	27	27.4	13.9	0	5.7
2018	5	28	26.3	15.9	7.2	2.5
