2006	5	28	16.3	11.5	0.2	2.6
2006	5	29	15.1	9.3	1	4.4
2006	5	30	12.1	5.1	0.2	5
2006	5	31	12.4	4.7	0	2.5
2006	6	1	15.4	3	0	3.9
2006	6	2	17.6	7.3	0	12.5
2006	6	3	20.4	6.9	0	10.6
2006	6	4	21.3	8.6	0	11.2
2006	6	5	21.8	11.5	0	7.8
2006	6	6	18.3	5.1	0.2	14.5
2006	6	7	21.6	8.2	0	13.2
2006	6	8	23.4	9.1	0	14.6
2006	6	9	24.3	11.8	0	15
2006	6	10	27.9	12.4	0	14.8
2006	6	11	28.5	14.6	0	12.8
2006	6	12	30.7	14	0	12.5
2006	6	13	30.3	16.4	8	7.7
2006	6	14	19.3	15.7	5.8	0.6
2006	6	15	16.3	12.9	0	0
2006	6	16	22.1	7.5	0	13
2006	6	17	25.1	11.4	0	14.5
2006	6	18	29.4	13.3	0	13.6
2006	6	19	22.6	16.1	0	2.9
2006	6	20	21.2	12.9	0	3.9
2006	6	21	18.2	13.2	8.2	0.9
2006	6	22	17.7	10.2	0	5.3
2006	6	23	22.4	7	0	11.7
2006	6	24	25.2	12.4	9.4	10.3
2006	6	25	17.4	15.2	19.8	0
2006	6	26	20.7	12.7	9.4	2.9
2006	6	27	21.4	13.5	0	3.7
2006	6	28	23.3	13.1	0	8.7
2006	6	29	25.1	12	0	13.9
2006	6	30	27.1	13.1	0	14
2006	7	1	29.1	15.9	0	12.5
2006	7	2	28.4	16.8	0	13.3
2006	7	3	29.7	16.1	0	13.8
2006	7	4	28.3	17.7	1.8	7.6
2006	7	5	25.5	16.8	15	7.9
2006	7	6	23.6	12.3	0	4
2006	7	7	21.6	16.1	1.4	0.9
2006	7	8	23.7	14.3	1.4	3.4
2006	7	9	23.6	16	0.2	3.9
2006	7	10	28.7	12.7	0	9.2
2006	7	11	23.1	15.5	0.2	6.9
2006	7	12	26.2	10.5	0	13.2
2006	7	13	25.7	11.1	0	0
2006	7	14	25.4	13.3	0	13.4
2006	7	15	27.3	14.2	0	14.2
2006	7	16	30.4	13.5	0	14.2
2006	7	17	31.7	16.2	0	14.1
2006	7	18	33	16.8	0	14
2006	7	19	34.8	18.6	25.3	7.3
2006	7	20	28.9	18.2	0	8.7
2006	7	21	32.1	18.1	0.4	10.5
2006	7	22	30.6	19.2	0.4	8
2006	7	23	27.2	14.3	0	7.1
2006	7	24	29.4	14.5	0	11.2
2006	7	25	32	19	0	13.7
2006	7	26	34.3	18.1	44.8	8.5
2006	7	27	25.4	17.4	0	1.6
2006	7	28	25.7	16.1	0.2	11.8
2006	7	29	27.7	11.5	0	11.9
2006	7	30	22	17.7	2	0.9
2006	7	31	23.8	14.3	1	4.5
2006	8	1	20.6	14.9	0.6	2.8
2006	8	2	21.6	13.3	0.6	8.1
2006	8	3	18.8	13.3	2.2	0.7
2006	8	4	19.6	11.1	0	5.6
2006	8	5	22.3	12.2	0.2	7.7
2006	8	6	23.6	11	0	1.6
2006	8	7	24.9	16.7	0	5.5
2006	8	8	21.5	13.3	0	9.3
2006	8	9	18.4	13.3	0.6	0.3
2006	8	10	18.6	10.7	1	4.5
2006	8	11	17.8	12.6	0.4	3.7
2006	8	12	16.3	11	13.6	1.1
2006	8	13	15.8	12.8	8.2	2.1
2006	8	14	19.2	10.9	0	3
2006	8	15	22.7	14.1	3	6.7
2006	8	16	21	11.3	3	6.3
2006	8	17	22.8	14.1	1	3.6
2006	8	18	23.1	13.4	3	5.9
2006	8	19	20.1	12.5	8	2.4
2006	8	20	20.6	14.3	0.8	2.9
2006	8	21	18.1	13.2	5.6	0.3
2006	8	22	20.9	11.5	0.2	6.7
2006	8	23	20.5	8.9	7.4	3.3
2006	8	24	19.1	12.8	2.4	3.9
2006	8	25	21.5	9.9	5.4	10.5
2006	8	26	19.1	13.3	8.6	1.5
2006	8	27	20.5	13.6	2	4.8
2006	8	28	18.2	11.8	2.8	3.9
2006	8	29	15.8	11.1	0.4	0
2006	8	30	19.5	8.8	0.2	9.5
2006	8	31	23.6	10	0	10.8
2006	9	1	24.7	11.8	0	5.7
2006	9	2	20.9	14	0.2	1.4
2006	9	3	24.1	18.2	0	0
2006	9	4	22.8	17.1	0.2	6.5
2006	9	5	25.7	13.5	0.2	7.4
2006	9	6	28.2	15	0.2	10.8
2006	9	7	19.6	15.2	0	5.4
2006	9	8	19.9	10.1	0	10.7
2006	9	9	22.3	9.9	0	9.2
2006	9	10	26.2	9.6	0	11.2
2006	9	11	29.8	13.3	0	11
2006	9	12	27.9	14.3	0.2	7.6
2006	9	13	26.2	14.1	3.4	7.6
2006	9	14	22.4	17.4	8	2.4
2006	9	15	18.8	15.7	0	0
2006	9	16	22.5	16.6	0	2.2
2006	9	17	20.9	14.6	0.8	3.5
2006	9	18	20.8	13.7	0.8	6
2006	9	19	19.8	13.3	0.2	6.5
2006	9	20	23.4	8.7	0	11
2006	9	21	27.5	13.4	0	11
2006	9	22	20.2	15.4	4.2	1.9
2006	9	23	23.4	12.2	0.8	7
2006	9	24	19.4	15.4	2.4	3.2
2006	9	25	18.8	13.2	0	1.2
2006	9	26	20.1	12.6	0.4	6.3
2006	9	27	19.7	7.9	0	3.8
2006	9	28	21.8	12.3	0	3.2
2006	9	29	21.9	14.8	0.2	1.7
2006	9	30	20.3	11.2	1.8	4.7
2006	10	1	20.9	13.3	0.2	3
2006	10	2	16.7	13.5	7.2	0
2006	10	3	15.2	11.7	1.2	0.1
2006	10	4	17.4	9.2	0.4	6.7
2006	10	5	16.1	5.5	1	2
2006	10	6	17.5	13.3	10.2	0.4
2006	10	7	16.6	10.7	0.2	7.4
2006	10	8	17.5	5.2	0.2	9.4
2006	10	9	16.2	9.8	3	0
2006	10	10	20.6	13.2	0	6.3
2006	10	11	17.8	13.8	7.4	0
2006	10	12	17.1	12.1	0	7.4
2006	10	13	17.6	7.3	0.2	9.5
2006	10	14	16.6	11.1	0	2.3
2006	10	15	16.2	9.2	0.2	3.9
2006	10	16	19.6	8.6	0	8.5
2006	10	17	15.9	9.4	3.4	2.1
2006	10	18	18.2	12.3	1.4	2
2006	10	19	17.5	13.6	1.2	1.8
2006	10	20	17.7	11.1	0	1.6
